Номер отсчёта;Время, с;Напряжение 2_19.06_lmax-1, В
8662;73,26;0,0296
8663;73,28;0,0308
8664;73,3;0,0308
8665;73,32;0,032
8666;73,34;0,0308
8667;73,36;0,0296
8668;73,38;0,0296
8669;73,4;0,0296
8670;73,42;0,0296
8671;73,44;0,0304
8672;73,46;0,0276
8673;73,48;0,0296
8674;73,5;0,0296
8675;73,52;0,0292
8676;73,54;0,0296
8677;73,56;0,0296
8678;73,58;0,0304
8679;73,6;0,0304
8680;73,62;0,0288
8681;73,64;0,0304
8682;73,66;0,0296
8683;73,68;0,0304
8684;73,7;0,0288
8685;73,72;0,0292
8686;73,74;0,0288
8687;73,76;0,0292
8688;73,78;0,0296
8689;73,8;0,0296
8690;73,82;0,0296
8691;73,84;0,0296
8692;73,86;0,0296
8693;73,88;0,0292
8694;73,9;0,0292
8695;73,92;0,0296
8696;73,94;0,0232
8697;73,96;0,0296
8698;73,98;0,0292
8699;74;0,0292
8700;74,02;0,0304
8701;74,04;0,0304
8702;74,06;0,0288
8703;74,08;0,0304
8704;74,1;0,0296
8705;74,12;0,0296
8706;74,14;0,0308
8707;74,16;0,0308
8708;74,18;0,0296
8709;74,2;0,0292
8710;74,22;0,0292
8711;74,24;0,0288
8712;74,26;0,0336
8713;74,28;0,0296
8714;74,3;0,0308
8715;74,32;0,0292
8716;74,34;0,0292
8717;74,36;0,0296
8718;74,38;0,0296
8719;74,4;0,0296
8720;74,42;0,0296
8721;74,44;0,0308
8722;74,46;0,0276
8723;74,48;0,0296
8724;74,5;0,0276
8725;74,52;0,0304
8726;74,54;0,0308
8727;74,56;0,0312
8728;74,58;0,0308
8729;74,6;0,0312
8730;74,62;0,0312
8731;74,64;0,0308
8732;74,66;0,0288
8733;74,68;0,032
8734;74,7;0,0308
8735;74,72;0,0292
8736;74,74;0,0312
8737;74,76;0,0312
8738;74,78;0,0344
8739;74,8;0,0312
8740;74,82;0,0304
8741;74,84;0,0336
8742;74,86;0,0304
8743;74,88;0,0308
8744;74,9;0,0308
8745;74,92;0,0312
8746;74,94;0,032
8747;74,96;0,032
8748;74,98;0,0304
8749;75;0,0312
8750;75,02;0,0308
8751;75,04;0,0308
8752;75,06;0,0324
8753;75,08;0,034
8754;75,1;0,0308
8755;75,12;0,0308
8756;75,14;0,0312
8757;75,16;0,0288
8758;75,18;0,0308
8759;75,2;0,0308
8760;75,22;0,0308
8761;75,24;0,0324
8762;75,26;0,0312
8763;75,28;0,0308
8764;75,3;0,0308
8765;75,32;0,0336
8766;75,34;0,0308
8767;75,36;0,0312
8768;75,38;0,0304
8769;75,4;0,0312
8770;75,42;0,0304
8771;75,44;0,0308
8772;75,46;0,0312
8773;75,48;0,0304
8774;75,5;0,0304
8775;75,52;0,0308
8776;75,54;0,028
8777;75,56;0,0304
8778;75,58;0,0308
8779;75,6;0,034
8780;75,62;0,032
8781;75,64;0,032
8782;75,66;0,0312
8783;75,68;0,0312
8784;75,7;0,0312
8785;75,72;0,0308
8786;75,74;0,0328
8787;75,76;0,0312
8788;75,78;0,0312
8789;75,8;0,0308
8790;75,82;0,0308
8791;75,84;0,0308
8792;75,86;0,0296
8793;75,88;0,0296
8794;75,9;0,0288
8795;75,92;0,0288
8796;75,94;0,0292
8797;75,96;0,0292
8798;75,98;0,0296
8799;76;0,0292
8800;76,02;0,0272
8801;76,04;0,0288
8802;76,06;0,0288
8803;76,08;0,0272
8804;76,1;0,0288
8805;76,12;0,028
8806;76,14;0,0292
8807;76,16;0,0312
8808;76,18;0,0324
8809;76,2;0,0324
8810;76,22;0,034
8811;76,24;0,0344
8812;76,26;0,0344
8813;76,28;0,0352
8814;76,3;0,0328
8815;76,32;0,036
8816;76,34;0,0356
8817;76,36;0,0376
8818;76,38;0,0376
8819;76,4;0,0392
8820;76,42;0,0388
8821;76,44;0,0404
8822;76,46;0,0404
8823;76,48;0,0424
8824;76,5;0,044
8825;76,52;0,0452
8826;76,54;0,0456
8827;76,56;0,0472
8828;76,58;0,048
8829;76,6;0,0496
8830;76,62;0,0512
8831;76,64;0,0524
8832;76,66;0,0536
8833;76,68;0,0548
8834;76,7;0,0552
8835;76,72;0,0556
8836;76,74;0,0564
8837;76,76;0,0568
8838;76,78;0,0564
8839;76,8;0,0572
8840;76,82;0,0568
8841;76,84;0,06
8842;76,86;0,0588
8843;76,88;0,0588
8844;76,9;0,0604
8845;76,92;0,0596
8846;76,94;0,0604
8847;76,96;0,06
8848;76,98;0,0644
8849;77;0,0612
8850;77,02;0,0612
8851;77,04;0,0616
8852;77,06;0,0612
8853;77,08;0,0604
8854;77,1;0,0616
8855;77,12;0,0616
8856;77,14;0,0636
8857;77,16;0,0612
8858;77,18;0,062
8859;77,2;0,0568
8860;77,22;0,062
8861;77,24;0,0628
8862;77,26;0,0628
8863;77,28;0,062
8864;77,3;0,062
8865;77,32;0,0628
8866;77,34;0,0612
8867;77,36;0,0628
8868;77,38;0,062
8869;77,4;0,0632
8870;77,42;0,0628
8871;77,44;0,0636
8872;77,46;0,0636
8873;77,48;0,0636
8874;77,5;0,0636
8875;77,52;0,0632
8876;77,54;0,0628
8877;77,56;0,0628
8878;77,58;0,062
8879;77,6;0,0636
8880;77,62;0,0632
8881;77,64;0,0632
8882;77,66;0,0636
8883;77,68;0,0644
8884;77,7;0,0636
8885;77,72;0,0632
8886;77,74;0,0632
8887;77,76;0,0628
8888;77,78;0,0628
8889;77,8;0,0632
8890;77,82;0,0632
8891;77,84;0,0628
8892;77,86;0,0628
8893;77,88;0,0636
8894;77,9;0,062
8895;77,92;0,0632
8896;77,94;0,0632
8897;77,96;0,0644
8898;77,98;0,058
8899;78;0,066
8900;78,02;0,06
8901;78,04;0,0588
8902;78,06;0,058
8903;78,08;0,0584
8904;78,1;0,0596
8905;78,12;0,0564
8906;78,14;0,0532
8907;78,16;0,054
8908;78,18;0,0536
8909;78,2;0,058
8910;78,22;0,0584
8911;78,24;0,058
8912;78,26;0,0596
8913;78,28;0,0616
8914;78,3;0,0588
8915;78,32;0,0596
8916;78,34;0,058
8917;78,36;0,0584
8918;78,38;0,0572
8919;78,4;0,0556
8920;78,42;0,0548
8921;78,44;0,0552
8922;78,46;0,0552
8923;78,48;0,0556
8924;78,5;0,054
8925;78,52;0,0548
8926;78,54;0,0536
8927;78,56;0,054
8928;78,58;0,052
8929;78,6;0,0524
8930;78,62;0,0504
8931;78,64;0,0512
8932;78,66;0,0516
8933;78,68;0,052
8934;78,7;0,0516
8935;78,72;0,0532
8936;78,74;0,0516
8937;78,76;0,052
8938;78,78;0,0496
8939;78,8;0,05
8940;78,82;0,0484
8941;78,84;0,0496
8942;78,86;0,0504
8943;78,88;0,0516
8944;78,9;0,05
8945;78,92;0,0512
8946;78,94;0,0488
8947;78,96;0,0464
8948;78,98;0,0484
8949;79;0,0496
8950;79,02;0,0468
8951;79,04;0,0484
8952;79,06;0,044
8953;79,08;0,0472
8954;79,1;0,0448
8955;79,12;0,0472
8956;79,14;0,0456
8957;79,16;0,0424
8958;79,18;0,0452
8959;79,2;0,0456
8960;79,22;0,0424
8961;79,24;0,0408
8962;79,26;0,0416
8963;79,28;0,042
8964;79,3;0,0416
8965;79,32;0,0432
8966;79,34;0,0432
8967;79,36;0,044
8968;79,38;0,0424
8969;79,4;0,0432
8970;79,42;0,0424
8971;79,44;0,0436
8972;79,46;0,0416
8973;79,48;0,0424
8974;79,5;0,0424
8975;79,52;0,042
8976;79,54;0,0408
8977;79,56;0,0424
8978;79,58;0,0416
8979;79,6;0,0424
8980;79,62;0,042
8981;79,64;0,042
8982;79,66;0,042
8983;79,68;0,042
8984;79,7;0,0408
8985;79,72;0,0408
8986;79,74;0,0404
8987;79,76;0,0416
8988;79,78;0,04
8989;79,8;0,0404
8990;79,82;0,0392
8991;79,84;0,0416
8992;79,86;0,04
8993;79,88;0,0408
8994;79,9;0,0392
8995;79,92;0,0432
8996;79,94;0,0408
8997;79,96;0,04
8998;79,98;0,0392
8999;80;0,0416
9000;80,02;0,0392
9001;80,04;0,0372
9002;80,06;0,0404
9003;80,08;0,0404
9004;80,1;0,04
9005;80,12;0,0392
9006;80,14;0,04
9007;80,16;0,0404
9008;80,18;0,04
9009;80,2;0,0408
9010;80,22;0,0392
9011;80,24;0,0392
9012;80,26;0,0368
9013;80,28;0,04
9014;80,3;0,04
9015;80,32;0,0388
9016;80,34;0,0384
9017;80,36;0,0392
9018;80,38;0,0384
9019;80,4;0,0392
9020;80,42;0,0384
9021;80,44;0,0388
9022;80,46;0,0376
9023;80,48;0,0392
9024;80,5;0,0384
9025;80,52;0,0388
9026;80,54;0,0376
9027;80,56;0,0384
9028;80,58;0,0376
9029;80,6;0,0384
9030;80,62;0,0384
9031;80,64;0,0372
9032;80,66;0,0372
9033;80,68;0,0376
9034;80,7;0,0368
9035;80,72;0,0384
9036;80,74;0,0372
9037;80,76;0,0384
9038;80,78;0,036
9039;80,8;0,0376
9040;80,82;0,0368
9041;80,84;0,0372
9042;80,86;0,0376
9043;80,88;0,0368
9044;80,9;0,0368
9045;80,92;0,0416
9046;80,94;0,036
9047;80,96;0,0368
9048;80,98;0,036
9049;81;0,0388
9050;81,02;0,0368
9051;81,04;0,0376
9052;81,06;0,0372
9053;81,08;0,0368
9054;81,1;0,0384
9055;81,12;0,0376
9056;81,14;0,036
9057;81,16;0,0376
9058;81,18;0,0356
9059;81,2;0,0344
9060;81,22;0,034
9061;81,24;0,0344
9062;81,26;0,0336
9063;81,28;0,036
9064;81,3;0,036
9065;81,32;0,0344
9066;81,34;0,0368
9067;81,36;0,032
9068;81,38;0,036
9069;81,4;0,0356
9070;81,42;0,0336
9071;81,44;0,036
9072;81,46;0,0336
9073;81,48;0,0352
9074;81,5;0,034
9075;81,52;0,0356
9076;81,54;0,0336
9077;81,56;0,0352
9078;81,58;0,0356
9079;81,6;0,0368
9080;81,62;0,0352
9081;81,64;0,036
9082;81,66;0,0352
9083;81,68;0,0352
9084;81,7;0,0356
9085;81,72;0,0376
9086;81,74;0,0344
9087;81,76;0,034
9088;81,78;0,0356
9089;81,8;0,036
9090;81,82;0,0352
9091;81,84;0,036
9092;81,86;0,0352
9093;81,88;0,0352
9094;81,9;0,036
9095;81,92;0,0372
9096;81,94;0,036
9097;81,96;0,0356
9098;81,98;0,0312
9099;82;0,0328
9100;82,02;0,0308
9101;82,04;0,0324
9102;82,06;0,0356
9103;82,08;0,0352
9104;82,1;0,0352
9105;82,12;0,0344
9106;82,14;0,0336
9107;82,16;0,0336
9108;82,18;0,0344
9109;82,2;0,036
9110;82,22;0,0344
9111;82,24;0,0356
9112;82,26;0,034
9113;82,28;0,0352
9114;82,3;0,0352
9115;82,32;0,0352
9116;82,34;0,036
9117;82,36;0,0352
9118;82,38;0,0344
9119;82,4;0,0344
9120;82,42;0,0344
9121;82,44;0,0344
9122;82,46;0,036
9123;82,48;0,0344
9124;82,5;0,0344
9125;82,52;0,034
9126;82,54;0,0344
9127;82,56;0,0352
9128;82,58;0,0336
9129;82,6;0,0328
9130;82,62;0,0328
9131;82,64;0,0304
9132;82,66;0,0324
9133;82,68;0,032
9134;82,7;0,0324
9135;82,72;0,0328
9136;82,74;0,0304
9137;82,76;0,0328
9138;82,78;0,0324
9139;82,8;0,0328
9140;82,82;0,0328
9141;82,84;0,0352
9142;82,86;0,0328
9143;82,88;0,034
9144;82,9;0,0324
9145;82,92;0,0336
9146;82,94;0,0296
9147;82,96;0,0324
9148;82,98;0,0324
9149;83;0,0324
9150;83,02;0,0312
9151;83,04;0,0328
9152;83,06;0,034
9153;83,08;0,034
9154;83,1;0,0336
9155;83,12;0,034
9156;83,14;0,0328
9157;83,16;0,0352
9158;83,18;0,0328
9159;83,2;0,034
9160;83,22;0,0336
9161;83,24;0,034
9162;83,26;0,0336
9163;83,28;0,0352
9164;83,3;0,0336
9165;83,32;0,0336
9166;83,34;0,0336
9167;83,36;0,0336
9168;83,38;0,0328
9169;83,4;0,0328
9170;83,42;0,032
9171;83,44;0,032
9172;83,46;0,0328
9173;83,48;0,0356
9174;83,5;0,0328
9175;83,52;0,0336
9176;83,54;0,0344
9177;83,56;0,0324
9178;83,58;0,0324
9179;83,6;0,0324
9180;83,62;0,034
9181;83,64;0,0328
9182;83,66;0,0324
9183;83,68;0,032
9184;83,7;0,0328
9185;83,72;0,032
9186;83,74;0,0336
9187;83,76;0,0336
9188;83,78;0,034
9189;83,8;0,0328
9190;83,82;0,0312
9191;83,84;0,0324
9192;83,86;0,032
9193;83,88;0,0324
9194;83,9;0,032
9195;83,92;0,032
9196;83,94;0,0328
9197;83,96;0,0368
9198;83,98;0,0328
9199;84;0,032
9200;84,02;0,032
9201;84,04;0,0312
9202;84,06;0,0312
9203;84,08;0,032
9204;84,1;0,032
9205;84,12;0,0324
9206;84,14;0,032
9207;84,16;0,0324
9208;84,18;0,032
9209;84,2;0,0324
9210;84,22;0,0328
9211;84,24;0,0328
9212;84,26;0,0328
9213;84,28;0,0324
9214;84,3;0,0336
9215;84,32;0,0312
9216;84,34;0,0308
9217;84,36;0,0312
9218;84,38;0,0308
9219;84,4;0,0308
9220;84,42;0,0304
9221;84,44;0,0304
9222;84,46;0,0304
9223;84,48;0,0312
9224;84,5;0,0304
9225;84,52;0,032
9226;84,54;0,0312
9227;84,56;0,032
9228;84,58;0,0308
9229;84,6;0,0336
9230;84,62;0,0296
9231;84,64;0,0292
9232;84,66;0,0296
9233;84,68;0,0336
9234;84,7;0,0296
9235;84,72;0,0292
9236;84,74;0,0296
9237;84,76;0,0308
9238;84,78;0,0304
9239;84,8;0,0304
9240;84,82;0,0304
9241;84,84;0,032
9242;84,86;0,0312
9243;84,88;0,0312
9244;84,9;0,0308
9245;84,92;0,0312
9246;84,94;0,0312
9247;84,96;0,032
9248;84,98;0,0324
9249;85;0,0312
9250;85,02;0,0308
9251;85,04;0,0308
9252;85,06;0,0304
9253;85,08;0,0308
9254;85,1;0,0308
9255;85,12;0,0312
9256;85,14;0,0312
9257;85,16;0,032
9258;85,18;0,0312
9259;85,2;0,032
9260;85,22;0,0312
9261;85,24;0,032
9262;85,26;0,032
9263;85,28;0,032
9264;85,3;0,0308
9265;85,32;0,032
9266;85,34;0,0312
9267;85,36;0,032
9268;85,38;0,0312
9269;85,4;0,032
9270;85,42;0,032
9271;85,44;0,0312
9272;85,46;0,0308
9273;85,48;0,032
9274;85,5;0,0312
9275;85,52;0,0336
9276;85,54;0,0312
9277;85,56;0,032
9278;85,58;0,0312
9279;85,6;0,0328
9280;85,62;0,0324
9281;85,64;0,032
9282;85,66;0,0312
9283;85,68;0,0312
9284;85,7;0,0308
9285;85,72;0,032
9286;85,74;0,0308
9287;85,76;0,032
9288;85,78;0,0312
9289;85,8;0,032
9290;85,82;0,032
9291;85,84;0,0312
9292;85,86;0,0308
9293;85,88;0,032
9294;85,9;0,032
9295;85,92;0,032
9296;85,94;0,0312
9297;85,96;0,032
9298;85,98;0,0312
9299;86;0,0324
9300;86,02;0,032
9301;86,04;0,0324
9302;86,06;0,032
9303;86,08;0,032
9304;86,1;0,032
9305;86,12;0,0308
9306;86,14;0,0304
9307;86,16;0,0304
9308;86,18;0,0304
9309;86,2;0,0304
9310;86,22;0,0296
9311;86,24;0,0308
9312;86,26;0,0304
9313;86,28;0,0308
9314;86,3;0,0304
9315;86,32;0,0308
9316;86,34;0,0308
9317;86,36;0,0308
9318;86,38;0,0312
9319;86,4;0,0312
9320;86,42;0,0308
9321;86,44;0,0312
9322;86,46;0,0308
9323;86,48;0,0312
9324;86,5;0,0312
9325;86,52;0,0312
9326;86,54;0,032
9327;86,56;0,0312
9328;86,58;0,032
9329;86,6;0,0312
9330;86,62;0,0296
9331;86,64;0,0292
9332;86,66;0,0264
9333;86,68;0,0292
9334;86,7;0,0296
9335;86,72;0,0304
9336;86,74;0,0304
9337;86,76;0,0296
9338;86,78;0,0304
9339;86,8;0,0304
9340;86,82;0,0304
9341;86,84;0,0308
9342;86,86;0,0308
9343;86,88;0,0308
9344;86,9;0,0304
9345;86,92;0,0304
9346;86,94;0,0296
9347;86,96;0,0296
9348;86,98;0,0296
9349;87;0,0292
9350;87,02;0,0288
9351;87,04;0,0308
9352;87,06;0,032
9353;87,08;0,0312
9354;87,1;0,0304
9355;87,12;0,0304
9356;87,14;0,0292
9357;87,16;0,0308
9358;87,18;0,0304
9359;87,2;0,0312
9360;87,22;0,0304
9361;87,24;0,0308
9362;87,26;0,0312
9363;87,28;0,0308
9364;87,3;0,0308
9365;87,32;0,0312
9366;87,34;0,0304
9367;87,36;0,0308
9368;87,38;0,0304
9369;87,4;0,0304
9370;87,42;0,0304
9371;87,44;0,0304
9372;87,46;0,0296
9373;87,48;0,0304
9374;87,5;0,0292
9375;87,52;0,0296
9376;87,54;0,028
9377;87,56;0,028
9378;87,58;0,026
9379;87,6;0,0288
9380;87,62;0,0296
9381;87,64;0,0304
9382;87,66;0,0308
9383;87,68;0,0308
9384;87,7;0,0304
9385;87,72;0,0312
9386;87,74;0,0304
9387;87,76;0,0308
9388;87,78;0,0304
9389;87,8;0,0308
9390;87,82;0,0292
9391;87,84;0,0308
9392;87,86;0,0276
9393;87,88;0,0292
9394;87,9;0,0272
9395;87,92;0,0304
9396;87,94;0,0308
9397;87,96;0,032
9398;87,98;0,0312
9399;88;0,032
9400;88,02;0,0312
9401;88,04;0,032
9402;88,06;0,0312
9403;88,08;0,0324
9404;88,1;0,0312
9405;88,12;0,032
9406;88,14;0,0312
9407;88,16;0,032
9408;88,18;0,032
9409;88,2;0,0324
9410;88,22;0,032
9411;88,24;0,0312
9412;88,26;0,032
9413;88,28;0,032
9414;88,3;0,0312
9415;88,32;0,032
9416;88,34;0,0312
9417;88,36;0,0324
9418;88,38;0,032
9419;88,4;0,032
9420;88,42;0,0308
9421;88,44;0,032
9422;88,46;0,0304
9423;88,48;0,0308
9424;88,5;0,0276
9425;88,52;0,028
9426;88,54;0,0296
9427;88,56;0,0312
9428;88,58;0,0312
9429;88,6;0,032
9430;88,62;0,032
9431;88,64;0,032
9432;88,66;0,032
9433;88,68;0,032
9434;88,7;0,032
9435;88,72;0,0324
9436;88,74;0,0324
9437;88,76;0,0324
9438;88,78;0,0312
9439;88,8;0,032
9440;88,82;0,0324
9441;88,84;0,032
9442;88,86;0,032
9443;88,88;0,032
9444;88,9;0,032
9445;88,92;0,0324
9446;88,94;0,032
9447;88,96;0,0324
9448;88,98;0,0324
9449;89;0,0328
9450;89,02;0,0324
9451;89,04;0,0324
9452;89,06;0,0324
9453;89,08;0,0328
9454;89,1;0,032
9455;89,12;0,0324
9456;89,14;0,0324
9457;89,16;0,0328
9458;89,18;0,0324
9459;89,2;0,0328
9460;89,22;0,0324
9461;89,24;0,0324
9462;89,26;0,0328
9463;89,28;0,0328
9464;89,3;0,0324
9465;89,32;0,0328
9466;89,34;0,032
9467;89,36;0,0324
9468;89,38;0,0308
9469;89,4;0,0312
9470;89,42;0,0272
9471;89,44;0,0288
9472;89,46;0,028
9473;89,48;0,0296
9474;89,5;0,028
9475;89,52;0,0288
9476;89,54;0,0272
9477;89,56;0,0296
9478;89,58;0,0304
9479;89,6;0,032
9480;89,62;0,0324
9481;89,64;0,0328
9482;89,66;0,0324
9483;89,68;0,0324
9484;89,7;0,0324
9485;89,72;0,032
9486;89,74;0,0324
9487;89,76;0,0324
9488;89,78;0,028
9489;89,8;0,0288
9490;89,82;0,0308
9491;89,84;0,0312
9492;89,86;0,0308
9493;89,88;0,032
9494;89,9;0,0292
9495;89,92;0,0304
9496;89,94;0,0276
9497;89,96;0,0296
9498;89,98;0,0292
9499;90;0,0304
9500;90,02;0,0288
9501;90,04;0,0292
9502;90,06;0,028
9503;90,08;0,0296
9504;90,1;0,0288
9505;90,12;0,0296
9506;90,14;0,028
9507;90,16;0,0296
9508;90,18;0,0292
9509;90,2;0,0296
9510;90,22;0,0288
9511;90,24;0,0296
9512;90,26;0,0288
9513;90,28;0,0296
9514;90,3;0,028
9515;90,32;0,0276
9516;90,34;0,0212
9517;90,36;0,0248
9518;90,38;0,024
9519;90,4;0,0288
9520;90,42;0,0308
9521;90,44;0,032
9522;90,46;0,0324
9523;90,48;0,032
9524;90,5;0,0312
9525;90,52;0,032
9526;90,54;0,032
9527;90,56;0,0288
9528;90,58;0,0272
9529;90,6;0,0296
9530;90,62;0,0308
9531;90,64;0,0312
9532;90,66;0,0304
9533;90,68;0,028
9534;90,7;0,0296
9535;90,72;0,0256
9536;90,74;0,0276
9537;90,76;0,0296
9538;90,78;0,0308
9539;90,8;0,0308
9540;90,82;0,0304
9541;90,84;0,0304
9542;90,86;0,0304
9543;90,88;0,0248
9544;90,9;0,028
9545;90,92;0,0304
9546;90,94;0,0308
9547;90,96;0,0308
9548;90,98;0,0312
9549;91;0,0312
9550;91,02;0,0312
9551;91,04;0,0312
9552;91,06;0,0308
9553;91,08;0,032
9554;91,1;0,0272
9555;91,12;0,0244
9556;91,14;0,026
9557;91,16;0,0288
9558;91,18;0,0304
9559;91,2;0,0264
9560;91,22;0,0256
9561;91,24;0,0292
9562;91,26;0,0296
9563;91,28;0,0312
9564;91,3;0,0308
9565;91,32;0,032
9566;91,34;0,0312
9567;91,36;0,0324
9568;91,38;0,032
9569;91,4;0,032
9570;91,42;0,032
9571;91,44;0,032
9572;91,46;0,0324
9573;91,48;0,0312
9574;91,5;0,028
9575;91,52;0,026
9576;91,54;0,0228
9577;91,56;0,0276
9578;91,58;0,028
9579;91,6;0,0272
9580;91,62;0,024
9581;91,64;0,0264
9582;91,66;0,0256
9583;91,68;0,0276
9584;91,7;0,0272
9585;91,72;0,028
9586;91,74;0,0228
9587;91,76;0,0264
9588;91,78;0,026
9589;91,8;0,0296
9590;91,82;0,0288
9591;91,84;0,028
9592;91,86;0,028
9593;91,88;0,0296
9594;91,9;0,0276
9595;91,92;0,0264
9596;91,94;0,026
9597;91,96;0,0304
9598;91,98;0,0324
9599;92;0,0324
9600;92,02;0,0312
9601;92,04;0,0304
9602;92,06;0,0288
9603;92,08;0,0292
9604;92,1;0,0296
9605;92,12;0,0296
9606;92,14;0,026
9607;92,16;0,0296
9608;92,18;0,0308
9609;92,2;0,032
9610;92,22;0,0308
9611;92,24;0,0312
9612;92,26;0,0312
9613;92,28;0,0308
9614;92,3;0,0304
9615;92,32;0,0276
9616;92,34;0,0264
9617;92,36;0,0296
9618;92,38;0,0308
9619;92,4;0,0308
9620;92,42;0,0312
9621;92,44;0,0308
9622;92,46;0,0288
9623;92,48;0,0312
9624;92,5;0,0312
9625;92,52;0,0328
9626;92,54;0,032
9627;92,56;0,032
9628;92,58;0,032
9629;92,6;0,0312
9630;92,62;0,0312
9631;92,64;0,0312
9632;92,66;0,0308
9633;92,68;0,0308
9634;92,7;0,026
9635;92,72;0,0192
9636;92,74;0,0244
9637;92,76;0,0288
9638;92,78;0,0296
9639;92,8;0,0208
9640;92,82;0,0276
9641;92,84;0,0304
9642;92,86;0,0308
9643;92,88;0,0312
9644;92,9;0,0312
9645;92,92;0,0312
9646;92,94;0,0312
9647;92,96;0,0312
9648;92,98;0,0304
9649;93;0,0304
9650;93,02;0,0304
9651;93,04;0,032
9652;93,06;0,028
9653;93,08;0,0272
9654;93,1;0,0148
9655;93,12;0,0228
9656;93,14;0,0192
9657;93,16;0,0244
9658;93,18;0,0264
9659;93,2;0,0292
9660;93,22;0,0296
9661;93,24;0,0308
9662;93,26;0,0308
9663;93,28;0,0308
9664;93,3;0,028
9665;93,32;0,0292
9666;93,34;0,0192
9667;93,36;0,0276
9668;93,38;0,0308
9669;93,4;0,0308
9670;93,42;0,0288
9671;93,44;0,0304
9672;93,46;0,0292
9673;93,48;0,0296
9674;93,5;0,0296
9675;93,52;0,0276
9676;93,54;0,0292
9677;93,56;0,0308
9678;93,58;0,0304
9679;93,6;0,028
9680;93,62;0,028
9681;93,64;0,0308
9682;93,66;0,0272
9683;93,68;0,028
9684;93,7;0,0248
9685;93,72;0,0288
9686;93,74;0,0312
9687;93,76;0,0312
9688;93,78;0,0312
9689;93,8;0,032
9690;93,82;0,0312
9691;93,84;0,032
9692;93,86;0,0312
9693;93,88;0,032
9694;93,9;0,032
9695;93,92;0,0312
9696;93,94;0,0312
9697;93,96;0,032
9698;93,98;0,028
9699;94;0,0272
9700;94,02;0,0208
9701;94,04;0,028
9702;94,06;0,0304
9703;94,08;0,0312
9704;94,1;0,0324
9705;94,12;0,0312
9706;94,14;0,0304
9707;94,16;0,0308
9708;94,18;0,0312
9709;94,2;0,032
9710;94,22;0,0312
9711;94,24;0,032
9712;94,26;0,0312
9713;94,28;0,032
9714;94,3;0,032
9715;94,32;0,0292
9716;94,34;0,0216
9717;94,36;0,0144
9718;94,38;0,0256
9719;94,4;0,0308
9720;94,42;0,032
9721;94,44;0,0324
9722;94,46;0,0324
9723;94,48;0,0324
9724;94,5;0,0328
9725;94,52;0,0324
9726;94,54;0,032
9727;94,56;0,0328
9728;94,58;0,0292
9729;94,6;0,0244
9730;94,62;0,0232
9731;94,64;0,0212
9732;94,66;0,028
9733;94,68;0,0304
9734;94,7;0,0308
9735;94,72;0,0308
9736;94,74;0,024
9737;94,76;0,0256
9738;94,78;0,024
9739;94,8;0,0256
9740;94,82;0,0304
9741;94,84;0,032
9742;94,86;0,032
9743;94,88;0,0328
9744;94,9;0,0324
9745;94,92;0,0328
9746;94,94;0,0328
9747;94,96;0,0324
9748;94,98;0,0304
9749;95;0,0308
9750;95,02;0,0308
9751;95,04;0,0312
9752;95,06;0,0304
9753;95,08;0,0312
9754;95,1;0,0304
9755;95,12;0,0304
9756;95,14;0,0312
9757;95,16;0,0312
9758;95,18;0,0308
9759;95,2;0,0308
9760;95,22;0,0308
9761;95,24;0,0308
9762;95,26;0,0312
9763;95,28;0,0256
9764;95,3;0,0204
9765;95,32;0,0272
9766;95,34;0,0296
9767;95,36;0,0308
9768;95,38;0,0312
9769;95,4;0,032
9770;95,42;0,0304
9771;95,44;0,0312
9772;95,46;0,0304
9773;95,48;0,028
9774;95,5;0,0264
9775;95,52;0,028
9776;95,54;0,0224
9777;95,56;0,018
9778;95,58;0,0188
9779;95,6;0,0272
9780;95,62;0,0292
9781;95,64;0,0288
9782;95,66;0,024
9783;95,68;0,0244
9784;95,7;0,024
9785;95,72;0,0272
9786;95,74;0,0292
9787;95,76;0,0312
9788;95,78;0,0304
9789;95,8;0,0312
9790;95,82;0,0304
9791;95,84;0,0308
9792;95,86;0,0308
9793;95,88;0,032
9794;95,9;0,0276
9795;95,92;0,028
9796;95,94;0,0256
9797;95,96;0,0288
9798;95,98;0,028
9799;96;0,0304
9800;96,02;0,0292
9801;96,04;0,0308
9802;96,06;0,0296
9803;96,08;0,0312
9804;96,1;0,0308
9805;96,12;0,0336
9806;96,14;0,0308
9807;96,16;0,0312
9808;96,18;0,0296
9809;96,2;0,0308
9810;96,22;0,0308
9811;96,24;0,0308
9812;96,26;0,0308
9813;96,28;0,0308
9814;96,3;0,0304
9815;96,32;0,0312
9816;96,34;0,0308
9817;96,36;0,0308
9818;96,38;0,0312
9819;96,4;0,0308
9820;96,42;0,0308
9821;96,44;0,0312
9822;96,46;0,0304
9823;96,48;0,0308
9824;96,5;0,0304
9825;96,52;0,0308
9826;96,54;0,0312
9827;96,56;0,0304
9828;96,58;0,0292
9829;96,6;0,034
9830;96,62;0,0304
9831;96,64;0,0308
9832;96,66;0,0296
9833;96,68;0,0308
9834;96,7;0,0304
9835;96,72;0,028
9836;96,74;0,0248
9837;96,76;0,0208
9838;96,78;0,026
9839;96,8;0,0232
9840;96,82;0,0244
9841;96,84;0,0276
9842;96,86;0,0296
9843;96,88;0,0304
9844;96,9;0,0304
9845;96,92;0,0312
9846;96,94;0,0308
9847;96,96;0,0308
9848;96,98;0,0312
